,incident_id,incident_date,month,day,year,state,city_or_county,address,killed,injured,Regions,year category
380,2046574,June 27 2021,June,27,2021,Illinois,Saint Charles,2051 Lincoln Hwy,1,3,Midwest,early 2020s
381,2046897,June 27 2021,June,27,2021,Illinois,Chicago,6300 block of South Artesian Ave,1,10,Midwest,early 2020s
382,2047170,June 27 2021,June,27,2021,Tennessee,Memphis,2500 block of Dunn Ave,3,1,South,early 2020s
383,2047726,June 27 2021,June,27,2021,North Carolina,Greensboro,801 Province Spring Cir,0,4,South,early 2020s
384,2046781,June 26 2021,June,26,2021,Texas,Houston,4902 Laura Koppe Rd,1,3,South,early 2020s
385,2045579,June 26 2021,June,26,2021,Illinois,Chicago,6100 block of N McCormick Blvd,1,3,Midwest,early 2020s
386,2047787,June 26 2021,June,26,2021,Alabama,Fort Deposit,Forest Dr,1,3,South,early 2020s
387,2045043,June 25 2021,June,25,2021,Ohio,Columbus,I-670 and Neil Ave,0,4,Midwest,early 2020s
388,2045564,June 25 2021,June,25,2021,Illinois,Chicago,7000 block of S Indiana Ave,0,4,Midwest,early 2020s
389,2044701,June 25 2021,June,25,2021,New York,Bronx,Zerega Ave and Watson Ave,0,5,Northeast,early 2020s
390,2044733,June 24 2021,June,24,2021,Florida,Gainesville,4701 NW 6th St,1,4,South,early 2020s
391,2043834,June 23 2021,June,23,2021,Alabama,Montgomery,100 block of Rotary St,2,2,South,early 2020s
392,2043465,June 23 2021,June,23,2021,New York,Buffalo,114 Hickory St,0,4,Northeast,early 2020s
393,2043898,June 23 2021,June,23,2021,Illinois,Chicago,4900 block of W Hubbard St,0,4,Midwest,early 2020s
394,2043715,June 23 2021,June,23,2021,Illinois,Chicago,7000 block of S Vincennes Ave,0,4,Midwest,early 2020s
395,2041726,June 21 2021,June,21,2021,Missouri,Saint Louis,4002 Sullivan Ave,3,4,Midwest,early 2020s
396,2041555,June 21 2021,June,21,2021,District of Columbia,Washington,300 block of 50th St NE,0,4,South,early 2020s
397,2040643,June 20 2021,June,20,2021,Virginia,Richmond,200 block of Crane St,1,3,South,early 2020s
398,2041297,June 20 2021,June,20,2021,California,Richmond,2108 Dunn Ave,3,5,West,early 2020s
399,2040265,June 20 2021,June,20,2021,Colorado,Aurora,12455 E Mississippi Ave,1,4,West,early 2020s
400,2041363,June 20 2021,June,20,2021,Florida,Wildwood,9605 Co Rd 235,1,10,South,early 2020s
401,2040374,June 20 2021,June,20,2021,Texas,Dallas,4619 E. R L Thornton Freeway,0,8,South,early 2020s
402,2040243,June 20 2021,June,20,2021,Indiana,Granger,7321 Heritage Square Dr,1,4,Midwest,early 2020s
403,2040991,June 20 2021,June,20,2021,New Jersey,Atlantic City,1700 block of Atlantic Ave,1,3,Northeast,early 2020s
404,2040732,June 20 2021,June,20,2021,Ohio,Cincinnati,3000 block of Borden St,1,3,Midwest,early 2020s
405,2039457,June 19 2021,June,19,2021,Alaska,Anchorage,East 3rd Ave and Gambell St,1,4,West,early 2020s
406,2039346,June 19 2021,June,19,2021,Louisiana,Baton Rouge,7132 Florida Blvd,2,4,South,early 2020s
407,2040013,June 19 2021,June,19,2021,New Jersey,Newark,525 Elizabeth Ave,0,4,Northeast,early 2020s
408,2039964,June 19 2021,June,19,2021,California,Oakland,2200 block of Lakeshore Ave,1,7,West,early 2020s
409,2039441,June 18 2021,June,18,2021,Minnesota,Minneapolis,400 block of 14th Ave SE,0,5,Midwest,early 2020s
410,2037813,June 17 2021,June,17,2021,Virginia,Petersburg,Virginia Ave and Melville St,0,4,South,early 2020s
411,2037887,June 17 2021,June,17,2021,North Carolina,Durham,1600 block of Holloway St,2,2,South,early 2020s
412,2038622,June 17 2021,June,17,2021,Ohio,Cincinnati,3056 Mathers St,1,3,Midwest,early 2020s
413,2038152,June 17 2021,June,17,2021,New Jersey,Paterson,Rosa Parks Blvd and Hamilton Ave,0,4,Northeast,early 2020s
414,2036635,June 16 2021,June,16,2021,Maryland,Baltimore,2100 block of West Lexington St,1,5,South,early 2020s
415,2036121,June 15 2021,June,15,2021,Illinois,Chicago,3800 block of W Monroe,0,5,Midwest,early 2020s
416,2035452,June 15 2021,June,15,2021,Illinois,Chicago,6221 S Morgan St,5,3,Midwest,early 2020s
417,2035313,June 15 2021,June,15,2021,Alabama,Albertville,956 Industrial Blvd,3,2,South,early 2020s
418,2035733,June 14 2021,June,14,2021,Georgia,Columbus,3400 8th Ave,2,2,South,early 2020s
419,2034470,June 14 2021,June,14,2021,Florida,Boynton Beach,I-95,1,3,South,early 2020s
420,2034408,June 14 2021,June,14,2021,Michigan,Lansing,300 block of N Cedar St,2,2,Midwest,early 2020s
421,2033905,June 13 2021,June,13,2021,Ohio,West Salem,9161 Rainbow Hwy,1,6,Midwest,early 2020s
422,2033605,June 13 2021,June,13,2021,Kentucky,Louisville,5200 block of Robinwood Rd,1,3,South,early 2020s
423,2033123,June 12 2021,June,12,2021,Ohio,Cincinnati,McHenry Ave and Cavanaugh Ave,0,5,Midwest,early 2020s
